2016-11-14 18:31:53,512 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\death\workspace4\project\primary-source\src\main\resources
2016-11-14 18:31:53,519 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-14 18:31:53,547 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\death\workspace4\project\primary-source\src\test\resources
2016-11-14 18:31:53,653 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-14 18:31:53,721 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-14 18:31:53,827 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-14 18:31:53,911 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\death\workspace4\project\ejbs\src\test\resources
2016-11-14 18:31:54,146 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-14 18:31:54,175 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\death\workspace4\project\servlets\servlet\src\main\resources
2016-11-14 18:31:54,183 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-14 18:31:54,205 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\death\workspace4\project\servlets\servlet\src\test\resources
2016-11-14 18:35:53,739 [Worker-4] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\death\workspace4\project
2016-11-14 18:35:53,740 [Worker-4] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2016-11-14 18:36:21,439 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-14 18:36:21,448 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\death\workspace4\project\servlets\servlet\src\main\resources
2016-11-14 18:36:21,454 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-14 18:36:21,463 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\death\workspace4\project\servlets\servlet\src\test\resources
2016-11-14 18:37:56,899 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\death\workspace4\project\ear
2016-11-14 18:37:56,899 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2016-11-14 18:38:54,933 [Worker-16] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\death\workspace4\project\projects
2016-11-14 18:38:54,933 [Worker-16] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2016-11-14 18:39:01,152 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-14 18:39:01,169 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\death\workspace4\project\projects\logging\src\main\resources
2016-11-14 18:39:01,176 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-14 18:39:01,183 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\death\workspace4\project\projects\logging\src\test\resources
2016-11-14 18:39:21,995 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\death\workspace4\project\ear
2016-11-14 18:39:21,995 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2016-11-14 18:39:31,912 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\death\workspace4\project\ejbs
2016-11-14 18:39:31,912 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2016-11-14 18:41:00,886 [Worker-16] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\death\workspace4\project
2016-11-14 18:41:00,890 [Worker-16] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2016-11-14 18:42:37,112 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: root:project:1.0 @ C:\Users\death\workspace4\project\pom.xml.
2016-11-14 18:42:37,115 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: root.project:servlets:1.0 @ C:\Users\death\workspace4\project\servlets\pom.xml.
2016-11-14 18:42:37,125 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: root.project:projects:1.0 @ C:\Users\death\workspace4\project\projects\pom.xml.
2016-11-14 18:42:37,411 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.EarLifecycleMapping lifecycle mapping for MavenProject: root.project:ear:1.0 @ C:\Users\death\workspace4\project\ear\pom.xml.
